Company,Date,Close,Return
BPCL,2015-12-01,69.96898651123047,
BPCL,2016-03-01,90.4686050415039,29.298149869561296
BPCL,2016-06-01,111.69818878173828,23.466244152316662
BPCL,2016-09-01,121.15775299072266,8.468860876042195
BPCL,2016-12-01,126.06839752197266,4.053099706814489
BPCL,2017-03-01,143.6870880126953,13.97550126521745
BPCL,2017-06-01,156.39047241210938,8.841006227568382
BPCL,2017-09-01,149.16322326660156,-4.621284809769655
BPCL,2017-12-01,127.16694641113281,-14.746447799773332
BPCL,2018-03-01,123.44981384277344,-2.9230335973797983
BPCL,2018-06-01,110.66017150878906,-10.360195723157062
BPCL,2018-09-01,101.08624267578125,-8.651648287249781
BPCL,2018-12-01,105.18390655517578,4.05363160300376
BPCL,2019-03-01,131.80813598632812,25.312075110260523
BPCL,2019-06-01,114.38825225830078,-13.216091402608276
BPCL,2019-09-01,168.6582489013672,47.44368024831693
BPCL,2019-12-01,140.5677490234375,-16.655277794540158
BPCL,2020-03-01,113.02128601074219,-19.5965740392573
BPCL,2020-06-01,141.81353759765625,25.47506987681727
BPCL,2020-09-01,129.7117462158203,-8.533593891558022
BPCL,2020-12-01,156.4365234375,20.603205184836384
BPCL,2021-03-01,170.67295837402344,9.100454691586911
BPCL,2021-06-01,172.5531005859375,1.1016052160962797
BPCL,2021-09-01,135.3644561767578,-21.55200009904107
BPCL,2021-12-01,146.8607177734375,8.492821469816247
BPCL,2022-03-01,138.80018615722656,-5.488555236837356
BPCL,2022-06-01,139.84266662597656,0.7510656128149051
BPCL,2022-09-01,147.71527099609375,5.629615452895553
BPCL,2022-12-01,137.4100799560547,-6.976388406254608
BPCL,2023-03-01,157.3926544189453,14.54229156207556
BPCL,2023-06-01,147.4554901123047,-6.313613772717774
BPCL,2023-09-01,190.75872802734375,29.36698923997916
BPCL,2023-12-01,264.37835693359375,38.59305923642833
BPCL,2024-03-01,287.8498840332031,8.87800626792794
BPCL,2024-06-01,327.96917724609375,13.937574909101901
BPCL,2024-09-01,276.4390563964844,-15.711879171786746
BPCL,2024-12-01,224.57717895507812,-18.76069109678302
BPCL,2025-03-01,307.282958984375,36.827330548060885
BPCL,2025-06-01,297.4390869140625,-3.2035203328060424
BPCL,2025-09-01,351.7803955078125,18.269726806097463
BPCL,2025-12-01,364.5,3.615779803142849
GAIL,2015-12-01,39.952919006347656,
GAIL,2016-03-01,48.86819076538086,22.31444405255285
GAIL,2016-06-01,50.642452239990234,3.6307083336228008
GAIL,2016-09-01,56.03120040893555,10.640772574377898
GAIL,2016-12-01,68.70782470703125,22.624224013723083
GAIL,2017-03-01,74.68254089355469,8.695830805296922
GAIL,2017-06-01,68.24252319335938,-8.623190404534164
GAIL,2017-09-01,85.09895324707031,24.700771989261995
GAIL,2017-12-01,83.11865234375,-2.3270567119325736
GAIL,2018-03-01,86.3770980834961,3.920234084487184
GAIL,2018-06-01,91.62027740478516,6.070103577942332
GAIL,2018-09-01,84.77699279785156,-7.469181278178693
GAIL,2018-12-01,84.51750183105469,-0.3060865433333171
GAIL,2019-03-01,90.94374084472656,7.603441742182038
GAIL,2019-06-01,65.39886474609375,-28.088657736486823
GAIL,2019-09-01,63.974674224853516,-2.177699149319412
GAIL,2019-12-01,52.98656463623047,-17.17571792550727
GAIL,2020-03-01,49.45341110229492,-6.668017747879606
GAIL,2020-06-01,51.22056579589844,3.573372704156119
GAIL,2020-09-01,54.96906280517578,7.318343620439882
GAIL,2020-12-01,75.93387603759766,38.13929538279825
GAIL,2021-03-01,87.29470825195312,14.961480708202357
GAIL,2021-06-01,81.22941589355469,-6.948064183790581
GAIL,2021-09-01,72.14217376708984,-11.187132181736992
GAIL,2021-12-01,80.50688171386719,11.594754510423687
GAIL,2022-03-01,84.36466979980469,4.7918736930448125
GAIL,2022-06-01,80.66878509521484,-4.380844153553953
GAIL,2022-09-01,84.8184814453125,5.14411658140097
GAIL,2022-12-01,91.89041900634766,8.337731872262832
GAIL,2023-03-01,93.8150634765625,2.0944996127201243
GAIL,2023-06-01,106.8380126953125,13.881511919462142
GAIL,2023-09-01,122.53854370117188,14.695641195269292
GAIL,2023-12-01,169.3150177001953,38.17286592951088
GAIL,2024-03-01,195.72793579101562,15.599867306271342
GAIL,2024-06-01,227.71694946289062,16.3436116273308
GAIL,2024-09-01,191.0910186767578,-16.083972173578353
GAIL,2024-12-01,149.49282836914062,-21.768783585785933
GAIL,2025-03-01,188.71163940429688,26.234576911150388
GAIL,2025-06-01,172.07757568359375,-8.814540413729443
GAIL,2025-09-01,176.08999633789062,2.3317510363318306
GAIL,2025-12-01,167.2899932861328,-4.997446325611765
IOC,2015-12-01,32.04518127441406,
IOC,2016-03-01,36.803123474121094,14.847605819305908
IOC,2016-06-01,50.89285659790039,38.28406883368689
IOC,2016-09-01,54.25385665893555,6.604070366083192
IOC,2016-12-01,69.13447570800781,27.427762679837887
IOC,2017-03-01,79.82952117919922,15.469916220038105
IOC,2017-06-01,85.54483032226562,7.159392989764823
IOC,2017-09-01,74.2050552368164,-13.255944330861213
IOC,2017-12-01,71.52725982666016,-3.60864283654313
IOC,2018-03-01,68.89669799804688,-3.6777053042269636
IOC,2018-06-01,61.55589294433594,-10.654799528881686
IOC,2018-09-01,53.94152069091797,-12.369851023529998
IOC,2018-12-01,57.94905090332031,7.4293979129088195
IOC,2019-03-01,69.51869201660156,19.965195172192796
IOC,2019-06-01,51.90105056762695,-25.342308576184646
IOC,2019-09-01,56.14662551879883,8.18013297368596
IOC,2019-12-01,45.186492919921875,-19.520554436895445
IOC,2020-03-01,35.55098342895508,-21.32387106926522
IOC,2020-06-01,38.466392517089844,8.200642589707563
IOC,2020-09-01,37.92839431762695,-1.3986188052957371
IOC,2020-12-01,43.95838165283203,15.898345932357817
IOC,2021-03-01,52.782405853271484,20.07358749038697
IOC,2021-06-01,55.22641372680664,4.630345726053475
IOC,2021-09-01,60.1182861328125,8.857849126696715
IOC,2021-12-01,60.283390045166016,0.2746317684252819
IOC,2022-03-01,62.88028335571289,4.307809014392205
IOC,2022-06-01,58.13716125488281,-7.543099120591268
IOC,2022-09-01,64.45846557617188,10.87308734180439
IOC,2022-12-01,63.95389938354492,-0.7827772320001869
IOC,2023-03-01,75.6850814819336,18.343185030883436
IOC,2023-06-01,74.92823028564453,-1.000000504022347
IOC,2023-09-01,96.92467498779297,29.356685215028655
IOC,2023-12-01,150.91693115234375,55.70537757423561
IOC,2024-03-01,148.0453338623047,-1.9027668188801972
IOC,2024-06-01,161.3275146484375,8.971698357265634
IOC,2024-09-01,131.65969848632812,-18.38980550017214
IOC,2024-12-01,107.78372955322266,-18.134607026754512
IOC,2025-03-01,134.83175659179688,25.094721764306872
IOC,2025-06-01,129.75074768066406,-3.7684066718166154
IOC,2025-09-01,156.9405975341797,20.955447532706238
IOC,2025-12-01,163.24000549316406,4.01388044773594
ONGC,2015-12-01,77.55101013183594,
ONGC,2016-03-01,84.2033920288086,8.578072530149727
ONGC,2016-06-01,94.75431060791016,12.530277373495547
ONGC,2016-09-01,117.4254379272461,23.926222642416995
ONGC,2016-12-01,119.95153045654297,2.1512310908833765
ONGC,2017-03-01,110.94923400878906,-7.504945050297074
ONGC,2017-06-01,98.38124084472656,-11.32769710070004
ONGC,2017-09-01,113.23714447021484,15.100341790702876
ONGC,2017-12-01,120.52140045166016,6.4327443221259495
ONGC,2018-03-01,113.86487579345703,-5.523105965627229
ONGC,2018-06-01,116.66881561279297,2.4625151521019406
ONGC,2018-09-01,90.91160583496094,-22.07720172913772
ONGC,2018-12-01,97.07583618164062,6.780465805290148
ONGC,2019-03-01,116.42171478271484,19.928624220012626
ONGC,2019-06-01,82.58108520507812,-29.06728323044856
ONGC,2019-09-01,90.32841491699219,9.381482082337245
ONGC,2019-12-01,63.04135513305664,-30.208722038365387
ONGC,2020-03-01,57.04231262207031,-9.516043077317427
ONGC,2020-06-01,60.35645294189453,5.80996836818628
ONGC,2020-09-01,57.81550979614258,-4.209894753421195
ONGC,2020-12-01,81.75186920166016,41.4012770793117
ONGC,2021-03-01,85.13970184326172,4.144043034960676
ONGC,2021-06-01,90.30874633789062,6.071250406942785
ONGC,2021-09-01,106.45272064208984,17.876423888995706
ONGC,2021-12-01,126.75253295898438,19.06932222535258
ONGC,2022-03-01,120.5928955078125,-4.859577404394011
ONGC,2022-06-01,110.50694274902344,-8.363637605944751
ONGC,2022-09-01,115.1807632446289,4.229436069207315
ONGC,2022-12-01,130.3252716064453,13.148470226448715
ONGC,2023-03-01,136.29324340820312,4.579289748023552
ONGC,2023-06-01,153.23092651367188,12.427382812176369
ONGC,2023-09-01,172.0162811279297,12.259505989857544
ONGC,2023-12-01,240.4611053466797,39.78973604704728
ONGC,2024-03-01,243.74996948242188,1.3677322704644945
ONGC,2024-06-01,304.9756164550781,25.118217287437062
ONGC,2024-09-01,238.53468322753906,-21.78565421059673
ONGC,2024-12-01,214.4435272216797,-10.099644915317718
ONGC,2025-03-01,232.4520721435547,8.397802981135815
ONGC,2025-06-01,226.92721557617188,-2.3767723455572543
ONGC,2025-09-01,236.1903533935547,4.081986285278094
ONGC,2025-12-01,268.9599914550781,13.874249134519335
RELIANCE,2015-12-01,209.45748901367188,
RELIANCE,2016-03-01,207.55068969726562,-0.9103514633853838
RELIANCE,2016-06-01,232.27099609375,11.910491086558906
RELIANCE,2016-09-01,216.9433135986328,-6.599051432547598
RELIANCE,2016-12-01,271.28594970703125,25.049233003298667
RELIANCE,2017-03-01,293.7790222167969,8.291278090168873
RELIANCE,2017-06-01,349.392578125,18.9304040460597
RELIANCE,2017-09-01,407.07720947265625,16.50997615839991
RELIANCE,2017-12-01,421.65435791015625,3.580929636513863
RELIANCE,2018-03-01,406.9888916015625,-3.4780777272835794
RELIANCE,2018-06-01,548.475341796875,34.76420440826826
RELIANCE,2018-09-01,519.190673828125,-5.3392861514630185
RELIANCE,2018-12-01,547.427978515625,5.438715699436436
RELIANCE,2019-03-01,591.4962768554688,8.05006321732713
RELIANCE,2019-06-01,555.2099609375,-6.134665142927897
RELIANCE,2019-09-01,693.9118041992188,24.98187226819808
RELIANCE,2019-12-01,594.3756103515625,-14.344213954181395
RELIANCE,2020-03-01,661.3135986328125,11.261900238749266
RELIANCE,2020-06-01,939.6307983398438,42.085509852272665
RELIANCE,2020-09-01,875.0315551757812,-6.874960173527478
RELIANCE,2020-12-01,945.7669067382812,8.08374865387458
RELIANCE,2021-03-01,979.5474853515625,3.571765767294832
RELIANCE,2021-06-01,1023.915771484375,4.5294676160480885
RELIANCE,2021-09-01,1094.48583984375,6.892175150019342
RELIANCE,2021-12-01,1073.6236572265625,-1.9061171792013165
RELIANCE,2022-03-01,1197.8873291015625,11.574230042210875
RELIANCE,2022-06-01,1200.2989501953125,0.201322865278053
RELIANCE,2022-09-01,1246.85205078125,3.878458827141551
RELIANCE,2022-12-01,1060.2362060546875,-14.966959761555765
RELIANCE,2023-03-01,1127.5008544921875,6.344307811162464
RELIANCE,2023-06-01,1190.45263671875,5.583302396246537
RELIANCE,2023-09-01,1179.9913330078125,-0.8787668982591423
RELIANCE,2023-12-01,1450.0675048828125,22.88797928596411
RELIANCE,2024-03-01,1419.8907470703125,-2.0810588273225794
RELIANCE,2024-06-01,1498.53369140625,5.538661653947874
RELIANCE,2024-09-01,1287.0595703125,-14.11206983910378
RELIANCE,2024-12-01,1195.325927734375,-7.127381256786114
RELIANCE,2025-03-01,1415.2476806640625,18.39847591581385
RELIANCE,2025-06-01,1351.801025390625,-4.483077848512496
RELIANCE,2025-09-01,1567.5,15.956414483932303
RELIANCE,2025-12-01,1395.4000244140625,-10.97926479017145
